P1,P2,Pi,C1,C2,Ci
4031,9440,78,4031,9440,79
8068,1278,78,8068,1278,79
6663,8927,78,6663,8927,79
6658,8936,78,6658,8936,79
6334,8927,78,6334,8927,79
9152,9960,78,9152,9960,79
6663,9292,78,6663,9292,79
2293,9925,78,2293,9925,79
9150,9498,78,9150,9498,79
9167,3732,78,9167,3732,79
9152,9440,78,9152,9440,79
9178,1278,78,9178,1278,79
9099,9440,78,9099,9440,79
2186,5059,78,2186,5059,79
9646,1256,78,9646,1256,79
9099,8927,78,9099,8927,79
9152,9438,78,9152,9438,79
9167,1259,78,9167,1259,79
9650,43,78,9650,43,79
8890,9953,78,8890,9953,79
9117,7954,78,9117,7954,79
9269,1256,78,9269,1256,79
9152,9492,78,9152,9492,79
9152,7954,78,9152,7954,79
9117,8981,78,9117,8981,79
9150,9433,78,9150,9433,79
9512,8981,78,9512,8981,79
1892,9433,78,1892,9433,79
9167,8981,78,9167,8981,79
9650,9292,78,9650,9292,79
9167,9953,78,9167,9953,79
9650,8972,78,9650,8972,79
9650,8915,78,9650,8915,79
727,8927,78,727,8927,79
8804,9433,78,8804,9433,79
9152,5059,78,9152,5059,79
9167,2582,79,9167,2582,80
9117,1216,79,9117,1216,80
9152,6973,79,9152,6973,80
9117,8972,79,9117,8972,80
468,5059,79,468,5059,80
6663,7855,79,6663,7855,80
6606,9498,79,6606,9498,80
9167,9498,79,9167,9498,80
9150,5059,79,9150,5059,80
468,9433,79,468,9433,80
8874,9433,79,8874,9433,80
2186,9433,79,2186,9433,80
6606,9925,79,6606,9925,80
2293,8995,79,2293,8995,80
4031,8972,79,4031,8972,80
6658,1278,79,6658,1278,80
8273,8995,79,8273,8995,80
4004,8915,79,4004,8915,80
6658,9960,79,6658,9960,80
8804,8972,79,8804,8972,80
3983,1259,79,3983,1259,80
9152,9433,79,9152,9433,80
9167,1239,79,9167,1239,80
9167,5059,79,9167,5059,80
9150,1278,79,9150,1278,80
9099,8915,79,9099,8915,80
9150,9440,79,9150,9440,80
468,9498,79,468,9498,80
6606,8981,79,6606,8981,80
468,1216,79,468,1216,80
9167,8972,79,9167,8972,80
6639,2852,79,6639,2852,80
8804,2559,79,8804,2559,80
1892,1278,79,1892,1278,80
9099,1278,79,9099,1278,80
750,9433,79,750,9433,80
6334,9440,79,6334,9440,80
9650,8981,79,9650,8981,80
8804,8936,79,8804,8936,80
9152,8995,79,9152,8995,80
8775,8927,79,8775,8927,80
9152,8972,79,9152,8972,80
9152,8981,79,9152,8981,80
9152,1278,79,9152,1278,80
468,9292,79,468,9292,80
9512,9440,79,9512,9440,80
727,9492,79,727,9492,80
9152,8900,79,9152,8900,80
2045,9925,79,2045,9925,80
8068,9960,79,8068,9960,80
4031,8915,79,4031,8915,80
4004,5059,79,4004,5059,80
2186,8936,79,2186,8936,80
468,8981,79,468,8981,80
788,9960,79,788,9960,80
9152,2359,79,9152,2359,80
9167,1216,79,9167,1216,80
9152,2582,79,9152,2582,80
9178,5059,79,9178,5059,80
2186,9960,79,2186,9960,80
9152,9498,79,9152,9498,80
9167,9492,79,9167,9492,80
727,8915,79,727,8915,80
9117,9498,79,9117,9498,80
9650,1216,79,9650,1216,80
6616,1278,79,6616,1278,80
9167,8936,79,9167,8936,80
6663,1278,79,6663,1278,80
6606,120,79,6606,120,80
9117,5059,79,9117,5059,80
9518,1278,79,9518,1278,80
9650,1278,79,9650,1278,80
8068,8972,79,8068,8972,80
9512,1278,79,9512,1278,80
8775,9953,79,8775,9953,80
8807,9953,79,8807,9953,80
6663,8981,79,6663,8981,80
2179,9433,79,2179,9433,80
6663,5059,79,6663,5059,80
6639,1239,79,6639,1239,80
4004,1216,79,4004,1216,80
750,8915,79,750,8915,80
9152,9953,79,9152,9953,80
9178,8972,79,9178,8972,80
9646,8927,79,9646,8927,80
9117,8995,79,9117,8995,80
8874,8927,79,8874,8927,80
9650,8927,79,9650,8927,80
6334,8915,79,6334,8915,80
8068,1216,79,8068,1216,80
9117,9953,79,9117,9953,80
8804,9953,79,8804,9953,80
9152,6766,79,9152,6766,80
9152,1239,79,9152,1239,80
9150,9960,79,9150,9960,80
9150,8981,79,9150,8981,80
8775,1278,79,8775,1278,80
9150,8972,79,9150,8972,80
9117,8936,79,9117,8936,80
9099,8972,79,9099,8972,80
4031,8936,79,4031,8936,80
9167,9440,79,9167,9440,80
9150,120,79,9150,120,80
8804,9960,79,8804,9960,80
9099,8981,79,9099,8981,80
6639,8972,79,6639,8972,80
1312,8973,79,1312,8973,80
6639,120,79,6639,120,80
9167,5428,79,9167,5428,80
6334,5059,79,6334,5059,80
468,8972,79,468,8972,80
2186,9440,79,2186,9440,80
2186,8972,79,2186,8972,80
6663,1216,79,6663,1216,80
2616,8972,79,2616,8972,80
2186,1278,79,2186,1278,80
4004,9433,79,4004,9433,80
9152,3411,79,9152,3411,80
9099,9953,79,9099,9953,80
6663,8936,79,6663,8936,80
9117,2559,79,9117,2559,80
9167,9292,79,9167,9292,80
2186,8981,79,2186,8981,80
9150,8936,79,9150,8936,80
2616,3411,79,2616,3411,80
9150,9925,79,9150,9925,80
2186,8915,79,2186,8915,80
6663,8915,79,6663,8915,80
4004,1278,79,4004,1278,80
9099,5059,79,9099,5059,80
6606,1278,79,6606,1278,80
8804,1278,79,8804,1278,80
6639,8995,79,6639,8995,80
9152,2852,79,9152,2852,80
8874,8915,79,8874,8915,80
4031,8981,79,4031,8981,80
4004,8936,79,4004,8936,80
6663,2582,79,6663,2582,80
9099,1216,79,9099,1216,80
4004,9953,79,4004,9953,80
6663,8972,79,6663,8972,80
2616,1256,79,2616,1256,80
6616,9960,79,6616,9960,80
4031,1216,79,4031,1216,80
9152,9292,79,9152,9292,80
1312,1239,79,1312,1239,80
6663,9440,79,6663,9440,80
4031,9433,79,4031,9433,80
2179,8927,79,2179,8927,80
9152,1216,79,9152,1216,80
4004,8981,79,4004,8981,80
6606,1216,79,6606,1216,80
9117,9433,79,9117,9433,80
9512,8915,79,9512,8915,80
6663,9953,79,6663,9953,80
9150,8915,79,9150,8915,80
9167,1278,79,9167,1278,80
6639,5059,79,6639,5059,80
9152,8810,79,9152,8810,80
8068,9440,79,8068,9440,80
9152,3461,79,9152,3461,80
727,8972,79,727,8972,80
2186,1259,79,2186,1259,80
6616,5059,79,6616,5059,80
2616,1239,79,2616,1239,80
2293,120,79,2293,120,80
9512,8936,79,9512,8936,80
9650,1259,79,9650,1259,80
9152,8973,79,9152,8973,80
9167,8973,79,9167,8973,80
9099,9433,79,9099,9433,80
9117,9438,79,9117,9438,80
468,9492,79,468,9492,80
6606,1239,79,6606,1239,80
4004,8927,79,4004,8927,80
9152,8927,79,9152,8927,80
2045,9953,79,2045,9953,80
6639,8973,79,6639,8973,80
8890,1278,79,8890,1278,80
9152,480,79,9152,480,80
468,9953,79,468,9953,80
9512,1216,79,9512,1216,80
4004,9440,79,4004,9440,80
6606,5059,79,6606,5059,80
9167,43,79,9167,43,80
468,8915,79,468,8915,80
6663,9960,79,6663,9960,80
6639,9953,79,6639,9953,80
9650,9492,79,9650,9492,80
1892,8927,79,1892,8927,80
468,8927,79,468,8927,80
9150,1216,79,9150,1216,80
6616,8936,79,6616,8936,80
6663,1259,79,6663,1259,80
727,9433,79,727,9433,80
6606,9440,79,6606,9440,80
2045,8972,79,2045,8972,80
7699,1256,79,7699,1256,80
9167,9433,79,9167,9433,80
9518,9433,79,9518,9433,80
3983,8915,79,3983,8915,80
6616,9433,79,6616,9433,80
2186,1216,79,2186,1216,80
1312,8972,79,1312,8972,80
9150,8900,79,9150,8900,80
6606,8972,79,6606,8972,80
6663,9492,79,6663,9492,80
9178,9953,79,9178,9953,80
8804,8981,79,8804,8981,80
9152,1256,79,9152,1256,80
9646,7635,79,9646,7635,80
8804,1216,79,8804,1216,80
9512,9433,79,9512,9433,80
9152,8936,79,9152,8936,80
2179,8915,79,2179,8915,80
9117,9925,79,9117,9925,80
9167,2852,79,9167,2852,80
9150,9438,79,9150,9438,80
9152,120,79,9152,120,80
9650,9433,79,9650,9433,80
4031,9953,79,4031,9953,80
4004,9498,79,4004,9498,80
9167,8915,79,9167,8915,80
8807,1278,79,8807,1278,80
9150,9953,79,9150,9953,80
4031,1278,79,4031,1278,80
9518,8915,79,9518,8915,80
9269,3411,79,9269,3411,80
5441,1278,79,5441,1278,80
6606,8995,79,6606,8995,80
6658,9433,79,6658,9433,80
6663,9433,79,6663,9433,80
9178,8927,79,9178,8927,80
4031,9960,79,4031,9960,80
9099,8936,79,9099,8936,80
9646,9492,79,9646,9492,80
9117,9960,79,9117,9960,80
9167,8900,79,9167,8900,80
6606,8973,79,6606,8973,80
9152,8915,79,9152,8915,80
6606,9953,79,6606,9953,80
8068,8981,79,8068,8981,80
4004,8972,79,4004,8972,80
9152,9925,79,9152,9925,80
9117,1278,79,9117,1278,80
8775,9925,79,8775,9925,80
9152,7635,79,9152,7635,80
6334,9433,79,6334,9433,80
8068,8936,79,8068,8936,80
6606,8936,79,6606,8936,80
9150,8927,79,9150,8927,80
468,1278,79,468,1278,80
6639,9925,79,6639,9925,80
6606,7954,79,6606,7954,80
9150,8995,79,9150,8995,80
9152,9458,79,9152,9458,80
468,9440,79,468,9440,80
2186,9953,79,2186,9953,80
9518,8927,79,9518,8927,80
9167,8927,79,9167,8927,80
6658,9953,79,6658,9953,80
4031,9440,79,4031,9440,80
8068,1278,79,8068,1278,80
6663,8927,79,6663,8927,80
6658,8936,79,6658,8936,80
6334,8927,79,6334,8927,80
9152,9960,79,9152,9960,80
6663,9292,79,6663,9292,80
2293,9925,79,2293,9925,80
9150,9498,79,9150,9498,80
9167,3732,79,9167,3732,80
9152,9440,79,9152,9440,80
9178,1278,79,9178,1278,80
9099,9440,79,9099,9440,80
2186,5059,79,2186,5059,80
9646,1256,79,9646,1256,80
9099,8927,79,9099,8927,80
9152,9438,79,9152,9438,80
9167,1259,79,9167,1259,80
9650,43,79,9650,43,80
8890,9953,79,8890,9953,80
9117,7954,79,9117,7954,80
9269,1256,79,9269,1256,80
9152,9492,79,9152,9492,80
9152,7954,79,9152,7954,80
9117,8981,79,9117,8981,80
9150,9433,79,9150,9433,80
9512,8981,79,9512,8981,80
1892,9433,79,1892,9433,80
9167,8981,79,9167,8981,80
9650,9292,79,9650,9292,80
9167,9953,79,9167,9953,80
9650,8972,79,9650,8972,80
9650,8915,79,9650,8915,80
727,8927,79,727,8927,80
8804,9433,79,8804,9433,80
9152,5059,79,9152,5059,80
9167,2582,80,9167,2582,81
9117,1216,80,9117,1216,81
9152,6973,80,9152,6973,81
9117,8972,80,9117,8972,81
468,5059,80,468,5059,81
6663,7855,80,6663,7855,81
6606,9498,80,6606,9498,81
9167,9498,80,9167,9498,81
9150,5059,80,9150,5059,81
468,9433,80,468,9433,81
8874,9433,80,8874,9433,81
2186,9433,80,2186,9433,81
6606,9925,80,6606,9925,81
2293,8995,80,2293,8995,81
4031,8972,80,4031,8972,81
6658,1278,80,6658,1278,81
8273,8995,80,8273,8995,81
4004,8915,80,4004,8915,81
6658,9960,80,6658,9960,81
8804,8972,80,8804,8972,81
3983,1259,80,3983,1259,81
9152,9433,80,9152,9433,81
9167,1239,80,9167,1239,81
9167,5059,80,9167,5059,81
9150,1278,80,9150,1278,81
9099,8915,80,9099,8915,81
9150,9440,80,9150,9440,81
468,9498,80,468,9498,81
6606,8981,80,6606,8981,81
468,1216,80,468,1216,81
9167,8972,80,9167,8972,81
6639,2852,80,6639,2852,81
8804,2559,80,8804,2559,81
1892,1278,80,1892,1278,81
9099,1278,80,9099,1278,81
750,9433,80,750,9433,81
6334,9440,80,6334,9440,81
9650,8981,80,9650,8981,81
8804,8936,80,8804,8936,81
9152,8995,80,9152,8995,81
8775,8927,80,8775,8927,81
9152,8972,80,9152,8972,81
9152,8981,80,9152,8981,81
9152,1278,80,9152,1278,81
468,9292,80,468,9292,81
9512,9440,80,9512,9440,81
727,9492,80,727,9492,81
9152,8900,80,9152,8900,81
2045,9925,80,2045,9925,81
8068,9960,80,8068,9960,81
4031,8915,80,4031,8915,81
4004,5059,80,4004,5059,81
2186,8936,80,2186,8936,81
468,8981,80,468,8981,81
788,9960,80,788,9960,81
9152,2359,80,9152,2359,81
9167,1216,80,9167,1216,81
9152,2582,80,9152,2582,81
9178,5059,80,9178,5059,81
2186,9960,80,2186,9960,81
9152,9498,80,9152,9498,81
9167,9492,80,9167,9492,81
727,8915,80,727,8915,81
9117,9498,80,9117,9498,81
9650,1216,80,9650,1216,81
6616,1278,80,6616,1278,81
9167,8936,80,9167,8936,81
6663,1278,80,6663,1278,81
6606,120,80,6606,120,81
9117,5059,80,9117,5059,81
9518,1278,80,9518,1278,81
9650,1278,80,9650,1278,81
8068,8972,80,8068,8972,81
9512,1278,80,9512,1278,81
8775,9953,80,8775,9953,81
2179,9433,80,2179,9433,81
6663,5059,80,6663,5059,81
8807,9953,80,8807,9953,81
6663,8981,80,6663,8981,81
6639,1239,80,6639,1239,81
4004,1216,80,4004,1216,81
750,8915,80,750,8915,81
9152,9953,80,9152,9953,81
9178,8972,80,9178,8972,81
9646,8927,80,9646,8927,81
9117,8995,80,9117,8995,81
8874,8927,80,8874,8927,81
9650,8927,80,9650,8927,81
6334,8915,80,6334,8915,81
8068,1216,80,8068,1216,81
9117,9953,80,9117,9953,81
8804,9953,80,8804,9953,81
9152,6766,80,9152,6766,81
9152,1239,80,9152,1239,81
9150,9960,80,9150,9960,81
9150,8981,80,9150,8981,81
8775,1278,80,8775,1278,81
9150,8972,80,9150,8972,81
9117,8936,80,9117,8936,81
9099,8972,80,9099,8972,81
4031,8936,80,4031,8936,81
9167,9440,80,9167,9440,81
9150,120,80,9150,120,81
8804,9960,80,8804,9960,81
9099,8981,80,9099,8981,81
6639,8972,80,6639,8972,81
1312,8973,80,1312,8973,81
6639,120,80,6639,120,81
9167,5428,80,9167,5428,81
6334,5059,80,6334,5059,81
468,8972,80,468,8972,81
2186,9440,80,2186,9440,81
2186,8972,80,2186,8972,81
6663,1216,80,6663,1216,81
2616,8972,80,2616,8972,81
2186,1278,80,2186,1278,81
4004,9433,80,4004,9433,81
9152,3411,80,9152,3411,81
9099,9953,80,9099,9953,81
6663,8936,80,6663,8936,81
9117,2559,80,9117,2559,81
9167,9292,80,9167,9292,81
2186,8981,80,2186,8981,81
9150,8936,80,9150,8936,81
2616,3411,80,2616,3411,81
9150,9925,80,9150,9925,81
2186,8915,80,2186,8915,81
6663,8915,80,6663,8915,81
4004,1278,80,4004,1278,81
9099,5059,80,9099,5059,81
6606,1278,80,6606,1278,81
8804,1278,80,8804,1278,81
6639,8995,80,6639,8995,81
9152,2852,80,9152,2852,81
8874,8915,80,8874,8915,81
4031,8981,80,4031,8981,81
4004,8936,80,4004,8936,81
6663,2582,80,6663,2582,81
9099,1216,80,9099,1216,81
4004,9953,80,4004,9953,81
6663,8972,80,6663,8972,81
2616,1256,80,2616,1256,81
6616,9960,80,6616,9960,81
4031,1216,80,4031,1216,81
9152,9292,80,9152,9292,81
1312,1239,80,1312,1239,81
6663,9440,80,6663,9440,81
4031,9433,80,4031,9433,81
2179,8927,80,2179,8927,81
9152,1216,80,9152,1216,81
4004,8981,80,4004,8981,81
8173,8915,80,8173,8915,81
6606,1216,80,6606,1216,81
9117,9433,80,9117,9433,81
9512,8915,80,9512,8915,81
6663,9953,80,6663,9953,81
9150,8915,80,9150,8915,81
9167,1278,80,9167,1278,81
6639,5059,80,6639,5059,81
9152,8810,80,9152,8810,81
8068,9440,80,8068,9440,81
9152,3461,80,9152,3461,81
727,8972,80,727,8972,81
2186,1259,80,2186,1259,81
6616,5059,80,6616,5059,81
8173,9292,80,8173,9292,81
2616,1239,80,2616,1239,81
2293,120,80,2293,120,81
9512,8936,80,9512,8936,81
9650,1259,80,9650,1259,81
9152,8973,80,9152,8973,81
9167,8973,80,9167,8973,81
9099,9433,80,9099,9433,81
9117,9438,80,9117,9438,81
468,9492,80,468,9492,81
6606,1239,80,6606,1239,81
4004,8927,80,4004,8927,81
9152,8927,80,9152,8927,81
2045,9953,80,2045,9953,81
6639,8973,80,6639,8973,81
8890,1278,80,8890,1278,81
9152,480,80,9152,480,81
468,9953,80,468,9953,81
9512,1216,80,9512,1216,81
4004,9440,80,4004,9440,81
6606,5059,80,6606,5059,81
9167,43,80,9167,43,81
468,8915,80,468,8915,81
6663,9960,80,6663,9960,81
6639,9953,80,6639,9953,81
9650,9492,80,9650,9492,81
1892,8927,80,1892,8927,81
468,8927,80,468,8927,81
9150,1216,80,9150,1216,81
6616,8936,80,6616,8936,81
6663,1259,80,6663,1259,81
727,9433,80,727,9433,81
6606,9440,80,6606,9440,81
2045,8972,80,2045,8972,81
7699,1256,80,7699,1256,81
9167,9433,80,9167,9433,81
9518,9433,80,9518,9433,81
3983,8915,80,3983,8915,81
6616,9433,80,6616,9433,81
2186,1216,80,2186,1216,81
1312,8972,80,1312,8972,81
9150,8900,80,9150,8900,81
6606,8972,80,6606,8972,81
6663,9492,80,6663,9492,81
9178,9953,80,9178,9953,81
8804,8981,80,8804,8981,81
9152,1256,80,9152,1256,81
9646,7635,80,9646,7635,81
8804,1216,80,8804,1216,81
9512,9433,80,9512,9433,81
9152,8936,80,9152,8936,81
2179,8915,80,2179,8915,81
9117,9925,80,9117,9925,81
9167,2852,80,9167,2852,81
9150,9438,80,9150,9438,81
9152,120,80,9152,120,81
9650,9433,80,9650,9433,81
4031,9953,80,4031,9953,81
4004,9498,80,4004,9498,81
9167,8915,80,9167,8915,81
8807,1278,80,8807,1278,81
9150,9953,80,9150,9953,81
4031,1278,80,4031,1278,81
9518,8915,80,9518,8915,81
9269,3411,80,9269,3411,81
5441,1278,80,5441,1278,81
6606,8995,80,6606,8995,81
6658,9433,80,6658,9433,81
6663,9433,80,6663,9433,81
9178,8927,80,9178,8927,81
4031,9960,80,4031,9960,81
9099,8936,80,9099,8936,81
9646,9492,80,9646,9492,81
9117,9960,80,9117,9960,81
9167,8900,80,9167,8900,81
9152,8915,80,9152,8915,81
6606,8973,80,6606,8973,81
6606,9953,80,6606,9953,81
8068,8981,80,8068,8981,81
4004,8972,80,4004,8972,81
9152,9925,80,9152,9925,81
9117,1278,80,9117,1278,81
8775,9925,80,8775,9925,81
9152,7635,80,9152,7635,81
6334,9433,80,6334,9433,81
8068,8936,80,8068,8936,81
6606,8936,80,6606,8936,81
9150,8927,80,9150,8927,81
468,1278,80,468,1278,81
6639,9925,80,6639,9925,81
6606,7954,80,6606,7954,81
9150,8995,80,9150,8995,81
9152,9458,80,9152,9458,81
468,9440,80,468,9440,81
2186,9953,80,2186,9953,81
9518,8927,80,9518,8927,81
9167,8927,80,9167,8927,81
6658,9953,80,6658,9953,81
4031,9440,80,4031,9440,81
8068,1278,80,8068,1278,81
6663,8927,80,6663,8927,81
6658,8936,80,6658,8936,81
6334,8927,80,6334,8927,81
9152,9960,80,9152,9960,81
6663,9292,80,6663,9292,81
2293,9925,80,2293,9925,81
9150,9498,80,9150,9498,81
9167,3732,80,9167,3732,81
9152,9440,80,9152,9440,81
9178,1278,80,9178,1278,81
9099,9440,80,9099,9440,81
2186,5059,80,2186,5059,81
9646,1256,80,9646,1256,81
9099,8927,80,9099,8927,81
9152,9438,80,9152,9438,81
9167,1259,80,9167,1259,81
9650,43,80,9650,43,81
8890,9953,80,8890,9953,81
9117,7954,80,9117,7954,81
9269,1256,80,9269,1256,81
9152,9492,80,9152,9492,81
9152,7954,80,9152,7954,81
9117,8981,80,9117,8981,81
9150,9433,80,9150,9433,81
9512,8981,80,9512,8981,81
1892,9433,80,1892,9433,81
9167,8981,80,9167,8981,81
9650,9292,80,9650,9292,81
9167,9953,80,9167,9953,81
9650,8972,80,9650,8972,81
9650,8915,80,9650,8915,81
727,8927,80,727,8927,81
8804,9433,80,8804,9433,81
9152,5059,80,9152,5059,81
9167,2582,81,9167,2582,82
9117,1216,81,9117,1216,82
9152,6973,81,9152,6973,82
9117,8972,81,9117,8972,82
468,5059,81,468,5059,82
6663,7855,81,6663,7855,82
6606,9498,81,6606,9498,82
9167,9498,81,9167,9498,82
9150,5059,81,9150,5059,82
468,9433,81,468,9433,82
8874,9433,81,8874,9433,82
2186,9433,81,2186,9433,82
6606,9925,81,6606,9925,82
2293,8995,81,2293,8995,82
4031,8972,81,4031,8972,82
6658,1278,81,6658,1278,82
8273,8995,81,8273,8995,82
4004,8915,81,4004,8915,82
4098,8927,81,4098,8927,82
6658,9960,81,6658,9960,82
8804,8972,81,8804,8972,82
3983,1259,81,3983,1259,82
9152,9433,81,9152,9433,82
9167,1239,81,9167,1239,82
9167,5059,81,9167,5059,82
9150,1278,81,9150,1278,82
9099,8915,81,9099,8915,82
9150,9440,81,9150,9440,82
468,9498,81,468,9498,82
6606,8981,81,6606,8981,82
468,1216,81,468,1216,82
9167,8972,81,9167,8972,82
6639,2852,81,6639,2852,82
8804,2559,81,8804,2559,82
1892,1278,81,1892,1278,82
9099,1278,81,9099,1278,82
750,9433,81,750,9433,82
6334,9440,81,6334,9440,82
9650,8981,81,9650,8981,82
8804,8936,81,8804,8936,82
9152,8995,81,9152,8995,82
8775,8927,81,8775,8927,82
9152,8972,81,9152,8972,82
9152,8981,81,9152,8981,82
9152,1278,81,9152,1278,82
468,9292,81,468,9292,82
9512,9440,81,9512,9440,82
727,9492,81,727,9492,82
9152,8900,81,9152,8900,82
2045,9925,81,2045,9925,82
8068,9960,81,8068,9960,82
4098,7855,81,4098,7855,82
4031,8915,81,4031,8915,82
4004,5059,81,4004,5059,82
2186,8936,81,2186,8936,82
468,8981,81,468,8981,82
788,9960,81,788,9960,82
9152,2359,81,9152,2359,82
9167,1216,81,9167,1216,82
9152,2582,81,9152,2582,82
9178,5059,81,9178,5059,82
2186,9960,81,2186,9960,82
9152,9498,81,9152,9498,82
9167,9492,81,9167,9492,82
727,8915,81,727,8915,82
9117,9498,81,9117,9498,82
9650,1216,81,9650,1216,82
6616,1278,81,6616,1278,82
9167,8936,81,9167,8936,82
6663,1278,81,6663,1278,82
6606,120,81,6606,120,82
9117,5059,81,9117,5059,82
9518,1278,81,9518,1278,82
9650,1278,81,9650,1278,82
8068,8972,81,8068,8972,82
9512,1278,81,9512,1278,82
8775,9953,81,8775,9953,82
4098,9433,81,4098,9433,82
8807,9953,81,8807,9953,82
2179,9433,81,2179,9433,82
6663,5059,81,6663,5059,82
6663,8981,81,6663,8981,82
6639,1239,81,6639,1239,82
4004,1216,81,4004,1216,82
750,8915,81,750,8915,82
9152,9953,81,9152,9953,82
9178,8972,81,9178,8972,82
9646,8927,81,9646,8927,82
9117,8995,81,9117,8995,82
8874,8927,81,8874,8927,82
9650,8927,81,9650,8927,82
6334,8915,81,6334,8915,82
8068,1216,81,8068,1216,82
9117,9953,81,9117,9953,82
8804,9953,81,8804,9953,82
9152,6766,81,9152,6766,82
9152,1239,81,9152,1239,82
9150,9960,81,9150,9960,82
9150,8981,81,9150,8981,82
8775,1278,81,8775,1278,82
9150,8972,81,9150,8972,82
9117,8936,81,9117,8936,82
9099,8972,81,9099,8972,82
4031,8936,81,4031,8936,82
9167,9440,81,9167,9440,82
9150,120,81,9150,120,82
8804,9960,81,8804,9960,82
9099,8981,81,9099,8981,82
6639,8972,81,6639,8972,82
1312,8973,81,1312,8973,82
6639,120,81,6639,120,82
9167,5428,81,9167,5428,82
6334,5059,81,6334,5059,82
468,8972,81,468,8972,82
2186,9440,81,2186,9440,82
2186,8972,81,2186,8972,82
6663,1216,81,6663,1216,82
2616,8972,81,2616,8972,82
2186,1278,81,2186,1278,82
4004,9433,81,4004,9433,82
9152,3411,81,9152,3411,82
9099,9953,81,9099,9953,82
6663,8936,81,6663,8936,82
9117,2559,81,9117,2559,82
9167,9292,81,9167,9292,82
2186,8981,81,2186,8981,82
9150,8936,81,9150,8936,82
2616,3411,81,2616,3411,82
9150,9925,81,9150,9925,82
2186,8915,81,2186,8915,82
6663,8915,81,6663,8915,82
4004,1278,81,4004,1278,82
9099,5059,81,9099,5059,82
6606,1278,81,6606,1278,82
8804,1278,81,8804,1278,82
6639,8995,81,6639,8995,82
9152,2852,81,9152,2852,82
8874,8915,81,8874,8915,82
4031,8981,81,4031,8981,82
4004,8936,81,4004,8936,82
6663,2582,81,6663,2582,82
9099,1216,81,9099,1216,82
4004,9953,81,4004,9953,82
6663,8972,81,6663,8972,82
2616,1256,81,2616,1256,82
6616,9960,81,6616,9960,82
4031,1216,81,4031,1216,82
9152,9292,81,9152,9292,82
1312,1239,81,1312,1239,82
6663,9440,81,6663,9440,82
4031,9433,81,4031,9433,82
2179,8927,81,2179,8927,82
9152,1216,81,9152,1216,82
4004,8981,81,4004,8981,82
8173,8915,81,8173,8915,82
6606,1216,81,6606,1216,82
9117,9433,81,9117,9433,82
9512,8915,81,9512,8915,82
6663,9953,81,6663,9953,82
9150,8915,81,9150,8915,82
9167,1278,81,9167,1278,82
6639,5059,81,6639,5059,82
9152,8810,81,9152,8810,82
8068,9440,81,8068,9440,82
9152,3461,81,9152,3461,82
727,8972,81,727,8972,82
2186,1259,81,2186,1259,82
6616,5059,81,6616,5059,82
8173,9292,81,8173,9292,82
2616,1239,81,2616,1239,82
2293,120,81,2293,120,82
9512,8936,81,9512,8936,82
9650,1259,81,9650,1259,82
9152,8973,81,9152,8973,82
9167,8973,81,9167,8973,82
9099,9433,81,9099,9433,82
9117,9438,81,9117,9438,82
4098,8915,81,4098,8915,82
468,9492,81,468,9492,82
6606,1239,81,6606,1239,82
4004,8927,81,4004,8927,82
9152,8927,81,9152,8927,82
2045,9953,81,2045,9953,82
6639,8973,81,6639,8973,82
8890,1278,81,8890,1278,82
9152,480,81,9152,480,82
468,9953,81,468,9953,82
9512,1216,81,9512,1216,82
4004,9440,81,4004,9440,82
6606,5059,81,6606,5059,82
9167,43,81,9167,43,82
468,8915,81,468,8915,82
6663,9960,81,6663,9960,82
6639,9953,81,6639,9953,82
9650,9492,81,9650,9492,82
1892,8927,81,1892,8927,82
468,8927,81,468,8927,82
9150,1216,81,9150,1216,82
6616,8936,81,6616,8936,82
6663,1259,81,6663,1259,82
727,9433,81,727,9433,82
6606,9440,81,6606,9440,82
2045,8972,81,2045,8972,82
7699,1256,81,7699,1256,82
9167,9433,81,9167,9433,82
9518,9433,81,9518,9433,82
3983,8915,81,3983,8915,82
6616,9433,81,6616,9433,82
2186,1216,81,2186,1216,82
1312,8972,81,1312,8972,82
9150,8900,81,9150,8900,82
6606,8972,81,6606,8972,82
6663,9492,81,6663,9492,82
9178,9953,81,9178,9953,82
8804,8981,81,8804,8981,82
9152,1256,81,9152,1256,82
9646,7635,81,9646,7635,82
8804,1216,81,8804,1216,82
9512,9433,81,9512,9433,82
4098,1278,81,4098,1278,82
9152,8936,81,9152,8936,82
2179,8915,81,2179,8915,82
9117,9925,81,9117,9925,82
9167,2852,81,9167,2852,82
9150,9438,81,9150,9438,82
9152,120,81,9152,120,82
9650,9433,81,9650,9433,82
4031,9953,81,4031,9953,82
4004,9498,81,4004,9498,82
9167,8915,81,9167,8915,82
8807,1278,81,8807,1278,82
9150,9953,81,9150,9953,82
4031,1278,81,4031,1278,82
9518,8915,81,9518,8915,82
9269,3411,81,9269,3411,82
5441,1278,81,5441,1278,82
6606,8995,81,6606,8995,82
6663,9433,81,6663,9433,82
6658,9433,81,6658,9433,82
9178,8927,81,9178,8927,82
4031,9960,81,4031,9960,82
9099,8936,81,9099,8936,82
9646,9492,81,9646,9492,82
9117,9960,81,9117,9960,82
9167,8900,81,9167,8900,82
9152,8915,81,9152,8915,82
6606,8973,81,6606,8973,82
6606,9953,81,6606,9953,82
8068,8981,81,8068,8981,82
4004,8972,81,4004,8972,82
9152,9925,81,9152,9925,82
9117,1278,81,9117,1278,82
